업소명,카테고리,메뉴명,가격,설명,대표메뉴,이미지URL
메가MGC커피 배곧한라비발디점,콜드브루,(ICE)콜드브루디카페인,4500,"카페인을 줄였지만, 원두 본연의 향미를 풍부하게 살려 맛을 잡은 콜드브루 디카페인",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2021/6/10/GOxgpn2ByDSUxg9suVMs8k9ajfm47K7hu678chtz7PhI424ONVC_KDsueF6vZVUN.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(HOT)콜드브루디카페인라떼,5000,"고소한 우유를 섞어, 커피향에 부드러운 풍미를 가미한 콜드브루 디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/Gj_Chm58Nd7GjIolW8kE0FVRdyq2PgtyFzqbloy9NWCcZfvBQeZPnqe1ZbDzwZz2BzdoTEa_dzztS3Adauw9RIcZI7uY--N58w_CCii79mo=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(ICE)콜드브루디카페인라떼,5000,"고소한 우유를 섞어, 커피향에 부드러운 풍미를 가미한 콜드브루 디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2021/6/10/GOxgpn2ByDSUxg9suVMs8pTWPvW9Ovj10Bf-RPqRniUCgwPxMPhvsKlOvSae0-XF.jpg
메가MGC커피 배곧한라비발디점,콜드브루,콜드브루디카페인상품용,22000,1L 콜드브루디카페인 원액입니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/27/jDcumZh-WFJH6CmPBXX5VrINyx4D6qLckp0R5wdPT2ItzofId09Wkjjo6nBqbZNB.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,코코넛커피 스무디,5800,바삭하고 고소한 코코넛 칩을 올리고 쌉싸름한 커피와 달콤한 코코넛이 조화로운 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/5/4/NTpYj9oh5Um6UHul3OWZzFprw4rYvtemcJziGdtRtPOsa6qWqB1w_63yns2wqEG-WY9yvMLcMU193Nqo7YbZrMFs-4qIcjZwRlktoz-GWUI=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,초코허니퐁크러쉬,4900,리얼 벌꿀이 들어가 더 달콤한 허니퐁시리얼과 달콤한 초코가 만나 시원하게 즐기는 달달한 프라페,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/hYknmTYOCwRzKtEmdJa-DSKiBsJDkaWcQXkkVc7gS-mHJOHbqQKtgKdHNab5cON7qSq5p7wluB5_kefkkHnDG2MyXM43I99Ja-cH22FqrPY=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,플레인퐁크러쉬,4900,"우유와 퐁시리얼, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/sgtWxTqzKESS26TloH6u7CcY17wFD-Loe3qS1Mn2zBsbUwSWoyW_mSRSEEy23W-foxo0e6_EZBXGgv4KIVTKOSlRizrCQNMUNFaajdobQZY=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,딸기퐁크러쉬,4900,"우유와 퐁시리얼, 상큼한 딸기를 믹스하고, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/DeN6uRIN4aUl2HWiiGTw0yn58G2XQh9u4Ij_-d_h525x2dxahmN3EWAO5ptIIDUWWGbwx8JOXyrLC-iKol5wceMs-6Kdt52xOrN0I6b7kHY=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,바나나퐁크러쉬,4900,"우유와 퐁시리얼, 부드러운 바나나를 믹스하고, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/DXCQhFQE2VSkHvOn7FKj-guRISl2yEGm7Ki4PNqls5nk99hT9M6_LWGn-iWxEbgTR_8QVbTi9ImtK79k5TDCOkp5lZ0LWmd8nSXX4tTUYMs=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,쿠키프라페,4900,"오레오의 특유의 맛과 부드러운 우유, 그리고 바닐라 향의 조화를 느낄 수 있는 메가MGC커피 베스트 메뉴",O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/U3ulgBShL7iWWeL9sUQuH6K12z3mAsge8cbMZKo9yZTDqwRPY9bwhauQJtab1s1rcjSWMf2FqPsSMIHS09PYMOrriyv9PISYavAYKP1oD00=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,딸기쿠키프라페,4900,달콤하고 부드러운 밀크베이스에 상큼한 딸기시럽과 바삭한 쿠키카 어우러진 프라페 위에 휘핑과 쿠키크런치를 토핑한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/p3UbVRXvqEAY_o01G7QMlK9l00vBM7fVbMZROa3og3KtYVMVFo6cv1YGNPVOC9ZzzQzTOfev9wRSOgZbzDf7OcYceljLAkqV782u7NSRNXM=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,민트프라페,4900,"진한 민트향과 초콜릿 칩이 가득 들어있는 메뉴로, 큰 인기를 얻고 있는 메가커피 베스트 메뉴",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/2/15/s40-WVmHyMarCYQZQlJJh47fn7oOD3qioJnH-fPNn9k5MNcp0v9QcXQoIliiy5U4i2Is2Y3YYKKUkw70oqauccR1Nlpkwd4QxKlrCFGDAJo=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,리얼초코프라페,4900,진한 초코소스와 바닐라향이 더해져 먹는 재미가 있는 달콤한 프라페,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/HYAGIStr8O_o5OEr-tqaZ_Gl2PQaohiYQ3GeHTY8zFgPUThDQy6XGWimvx4KT7dNZEQ8nBZfnvPDPymWFaPGrTgImBi78ZMAP7giRzzc3NE=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,녹차프라페,4900,녹차의 진한 맛이 우유와 휘핑크림을 만나 달콤하고 부드러운 맛을 내는 메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/3/25/C37po66-jmQcIkfDoVq0l6haWx6aqULj0Qkg-U-vyku79zc64dP2SiEMRL_PpFIZA5FkFSSzNSHnJYT0mVsGDr26k4cesriLC-MaTmNqtPM=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,커피프라페,4900,에스프레소 커피 향이 가득한 시원한 프라페,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/fMbT2xfOQMs5JbOKa_FoErvyXXsmfiXlx2rg0wi1eZesdoqmE_z5dlMTFNu7fatYoZhF-3c-McuoLj0J43-7qgMVmufgw3y4Nr0TSQMto6k=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,귤톡톡젤리스무디,4900,톡톡 터지는 상큼한 귤의 과육과 몽글한 젤리식감이 매력적인 상큼한 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/cGy7VRUN-u_nxDNaCmB9JXezm-ZCpW_OvFtFTQHQKrimc4ivn1SMno89uLFI3sQUDzpF-JZFTE5ICfuYcgBdBbYLNcewfy-UCFWSwLeWqpg=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,골드망고스무디,4900,황금빛 골드망고가 진하게 느껴지는 부드럽고 상큼 달콤한 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/HiO3XBKPvdwpdb5KMjSaqE3QoIN0irt1rCHHZKaJK_5-dLm2wkKrbN79gwNxPhknwvu9dLBD79QMQhQp4w0XOAhw8R3A7Bk8ua_BkQ7Xl18=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,블루베리요거트스무디,4900,새콤달콤한 블루베리와 산뜻한 요거트가 만나 조화로운 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/O-Dgf-apoZOKt5Trw4HerxwcXImNLzLHub3ZkKche6LxGs3xv6IjpzcNeXXdP14xUptpnBZ19IP_UI9lDUW85r97yDDYQiZgnLkJ49vIogo=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,플레인요거트스무디,4900,"요거트의 진한 맛을 그대로 살린 메뉴로, 인기가 좋은 스무디",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/UnFlDthRpNWFGRZJBeuqCvOn1r72i_l-APyuLfUoCNzYQ_mdtvcPkMIfr8w48cf_ePx71gpvlCEAeLDJds1MphXhsyeAsov3cTozMYzIsaw=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,망고요거트스무디,4900,열대 과일인 망고의 달콤하고 진한 맛을 극대화 시킨 시원한 메가MGC커피 인기메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/8_0Zp8hYrzvjMLfJYJR9NkMWn0XIYLub1kzIoFq2HPkF40vClyct3m-EXZZJtqW9UJzl6gY6UEOc4sfaSq0xCe8JKGT6en5dFn1uSUA1GEg=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,딸기요거트스무디,4900,남녀노소 누구나 좋아하는 딸기와 상큼한 요커트가 조화롭게 어우려진 메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/VIencBIHXO0PFoISrd3E6BuAlNr8Dq4grCUxC63Pf6Cg0OyE_606mrV2U5cR4OWI1dnn8UXNKb4vabkbPp3OGe1kwwfC88_Kn5JPKQor2cs=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,딸기바나나주스,5000,"상큼한 딸기와 부드러운 바나나가 만나, 새콤달콤한 매력이 살아 있는 과일 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/IqQXs5tV39WaUp1dxfsOP7aFtnyNGZonm_woowR2GCDfQjBXnhBAZi_3iLB5pLI0FyOB71ffQnLQkFPtCu7Bj8A5GN8xJZD-JHgk_mNnzT8=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,딸기주스,5000,탱글하게 살아 있는 딸기 과육의 상큼함을 만끽할 수 있는 과일 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/fiAyoicvvkXHyKuOXHZSoy6RXDkSVKG8HW23wcQcZEjIrqM95YjoRnT7tRtjFbBTx0YQfaQl9IwWXyfE1S6GbCHl2oVBwdwULpIres3bh9Q=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,블루베리플럼주스,5000,"새콤달콤한 블루베리와 식이섬유가 풍부한 플럼, 프리바이오틱스를 더해 건강한 블렌딩 주스",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/TLOV3-h60DDOqfv9HJZAHlrUoNed20v1QHkRzfNnxn7PBuo6x06Pttk9ivYlRajpaVFjueMcGJCZX7PzBb6swv7D37g_0m6U1pOrPeG7dPE=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,골드키위주스,5000,상큼달콤한 프리미엄 골드키위에 밀크씨슬을 더해 일상의 활력을 선사하는 건강한 블렌딩 주스,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/78ESCqbt13HDRlBvesQntTC1IQYcLUhoT6svdqDn87lILR15qQG0ZWEBCiCAKIKf7CDBajE6ULgjiiPxq4I8uzKc9CDeg-bnaQXN12bzDmk=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,체리콜라,4300,"체리의 새콤함에 콜라의 청량함을 더해, 남녀노소 좋아하는 에이드",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/1/26/0n8OMt8tMcq02EI9MdRke80NnuyB_Jo_GG3FEstD6fUz6CarDmHIAI0c9wCS4X4QFFu8y7nRKKHZkQzVjSvy7vqLwQhrAKUbCuMTkB5BsaE=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,제로 부스트 에이드,4000,"지친 현대인들에게 필요한 한 잔의 에너지 타우린 1,000mg이 들어가 활력이 충전되는 에너지드링크맛 제로 칼로리 에이드",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/VjJDxfn_lR7rEmq1pOkKP1lWuie2NtKbMAZlAdzQOc9QA2msFHuxMCGUBgDqQ1Bw68NN6mu7zD6gA1ajX9KYwG7yU-Gu4_wDxmwADrSaSjM=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,레몬에이드,4500,레몬의 상큼함과 달콤함 그리고 탄산의 청량감을 즐길 수 있는 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/ZXA4tkJN3DGmd9pEouXYjWfl2TKE78CqY79KorHMio41Ud-MoEFkEGSf0Mvu52WFf8LdhcLQe7mDWreKW0bozEHT-ibG26bJWcXPFqnhmUI=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,블루레몬에이드,4500,레몬의 상큼한 맛과 블루큐라소의 진한 향 그리고 탄산의 청량감을 높여주는 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/8wdjlF4OEZ_pyFUlX9iqcXPoeKI9185m-HsM6MK2Ty1bWpSYztP0SsMWmBSf_xdIjb-GV0KQqtvDlxG5NRn0y5nD-t3H0l3NHCYPinSc4U8=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,자몽에이드,4500,자몽의 쌉싸름한 맛과 상큼함을 동시에 느낄 수 있는 음료,O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/3/25/5lRtLLtoQL_HFUZJqjUdpzTSKIEOFNHHly88bsDpQWhTK8uRQYT377LwM8u6LA2hs4llgfm3jr1LG3cXuSmQ1t9L4wrXSSU9_i1CZPZLnjM=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,청포도에이드,4500,청포도의 상큼함과 달콤함을 느껴보세요,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/2andKV291hDArTBXIpwbjNiSznZWH2ogHB2uVGqLzBxfzBq6wb3K8P-dV_VgsXOXvVLKnln_s5PzBoCH6RTUp59JlaWsynIbQcm6zddkWnc=.jpg
메가MGC커피 배곧한라비발디점,에이드&주스,메가에이드,4900,레몬의 상큼함 라임의 특유한 향 그리고 자몽의 달콤함과 쌉싸름한 맛을 느끼 수 있는 메가MGC커피 베스트 메뉴 메가에이드,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/Q5tENzcXDDCQPunmkxMh0zRh1M6aTmE4fgUkIKwO2o98x3SgB2RMzC_NAruu_Go2FqbzfUgEmV8LQTW5rGOgJk5KKODLdlggg-euHjS611g=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)오레오초코라떼,4900,달콤한 초콜릿의 풍미와 아삭한 오레오 살아있는 아이스 초코음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/CLscCTM4lF9wK3TGC-_jXsHmtqrIlkXoC_FXGf3wGw48qJ7XXhFRrOSpdw42naxfqrBRcg8pEm5kI0ixqAI2BsDprk8EYNL0lsH-dqSj9HU=.jpg
메가MGC커피 배곧한라비발디점,음료,핫초코,4500,부드러운 우유에 진한 초코소스가 어우러져 달콤하게 입맛을 깨우는 초콜릿 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/eCnZ0fbfWdqBGmqe9ULnebNqFFYFglMg_4mzIYhBO6dvQMk0YlRDm7kn5SFb08R4AbIdUSBUvlJAE-k1jCEQt9qDmUHabFjH-ZlpvaUy2hI=.jpg
메가MGC커피 배곧한라비발디점,음료,아이스초코,4500,부드러운 우유에 진한 초코소스가 어우러져 달콤하게 입맛을 깨우는 초콜릿 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/AffY9Ui4NN306YYX3OBdSquPY0830jqFA-BeVjBXiemNaSH9dRTN4oVxbQ-3zWXfDQ3bHS3N_LTUnpl4_oxqmPA4wFQa9qvD8fx4rpsZ1fw=.jpg
메가MGC커피 배곧한라비발디점,음료,(HOT)토피넛라떼,4800,달콤 고소한 토피넛에 부드러운 우유가 더해진 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/7_7I2nWlmKPeIqCQmBmijHfPY4NqZcesLkOUIhL_Abs8GiPJOsSMsB9JmFiFxl1jsZOOhzm1lNggFR5t4YmcXG1NARCNk-Qh7DiLTSoaF0U=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)토피넛라떼,4800,달콤 고소한 토피넛에 부드러운 우유가 더해진 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/UJOYDOT1iVtRIRIVY7h21MUqhpyOxo1PA4sALQZc3QIkgzM2w_cbxc2gYuf-LsKTbKRgJgb7g0yTTcsAiwncesJ1qhjWLajW7UMIcEaekjM=.jpg
메가MGC커피 배곧한라비발디점,음료,(HOT)로얄밀크티라떼,4700,"부드러운 우유에 은은한 홍차를 부어, 보드랍고 향긋한 한 모금을 완성한 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/bBwH5weMkSR6z4aEgl0sLyxyYYLw9HDgqL_ZnN4MYwm7oE9dWWP3FFv9S80APSLDNm8nHxWPMUjXqv02s-GjNkPqQJGa7KXXe4nWhLUmtCg=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)로얄밀크티라떼,4700,"부드러운 우유에 은은한 홍차를 부어, 보드랍고 향긋한 한 모금을 완성한 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/5nZcFQdOlYmvaX8uIPAekIDCD0KClKNoepVf7WMw8k89Q7Y1kU-vsz-YF2YclnQgRvGUwzoaCus6Zmw9QabBOQaM426wQXu9ndAgd9nJ1oU=.jpg
메가MGC커피 배곧한라비발디점,음료,(HOT)녹차라떼,4500,향긋한 녹차에 우유를 더해 입 안에 부드러운 푸릇함을 선물하는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/IpLtr10JuJMHs6UVu1LP39fuTmOZLfHnysQrk2aTy6x_s7ny80dJPJS3_cwTDTdGEVMZSkHLRc0OBDpg1IAQaQVywcqwqa1XkGd4_CFjrac=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)녹차라떼,4500,향긋한 녹차에 우유를 더해 입 안에 부드러운 푸릇함을 선물하는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/1uddJztS6QEfLq2NH_rAW0IzUNeEBLgiKKrA7JqBR3V_tmW371jQgIvUVRi8JE1qsUaw2Bj8A43kVbxv6C1vjXh0S1fmLPoTHnWruUTwO9c=.jpg
메가MGC커피 배곧한라비발디점,음료,(HOT)곡물라떼,4300,곡물에 우유가 더해져 고소하게 즐길 수 있는 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/s1JoYM41s3UL9d9duiITlpRveqNJ9ZPoKCEPqBrIl7pogOcgO_re_UGmwib4k61BQArOgxfhJzOrHfJG1zh2Quux7j-vNGZWgk4EBSH0V-0=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)곡물라떼,4300,곡물에 우유가 더해져 고소하게 즐길 수 있는 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/ZvwaiPsQ9NyHmmWoDrxj_iVxE4CnYGE6SyshuCHQZk84mFHRHb-ksl9hnQdeuD5UqOmQfmjCgZEeGCZ4k4PlpgujzoYO_DT-vZidL4eZDoQ=.jpg
메가MGC커피 배곧한라비발디점,음료,(HOT)고구마라떼,4500,달콤한 고구마와 부드러운 우유의 만남. 남녀노소 좋아하는 인기메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/cdhTq5oFedoZrolvgZxoH4WnPfYvQxK1fW7CizE1VmUIz90UXIgBv0ZQgU0DVaCmpu-XNsp29DLxNa5MOQkarAzbVmkVeBCc9vFLZprVfhQ=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)고구마라떼,4500,달콤한 고구마와 부드러운 우유의 만남. 남녀노소 좋아하는 인기메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/ot1EO578pwS6sD5O4MLPwLfbmAYDCW-Lfq8fOUKOKhskKGgcwbPkFg061K5BrPrfHe2Xg4_aYVzJz4Lv1Eu9DVWJy0OIQ5-Q65zgWPrTDQw=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)흑당버블라떼,4700,모리셔스의 진한 흑당이 들어간 라떼에 쫀득한 버블을 넣어 먹는 즐거움을 전하는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/z1NoRdTofJclMTopMiVplDN_6dJxrRaK4i3Grg5Uv7m-3RqS1pP5LOhp1nJ-rA65qA81nu_nmhaA6WKw8wkSQjfkYd0F4mw3yyUl2eTOOrg=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)흑당버블밀크티라떼,4800,홍차의 깊은 맛과 향긋함을 더한 흑당버블밀크티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/xK7cnG4T8IfWhkGDuVomAPVDk6x6h1M9C8kSP3LyplfwBHaogVd_lxqB1rSdoI_y16Y0pUCI209CL3MMHcBQkrp5hrVKSK-idKMwlSdBn2k=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)흑당라떼(펄X),4300,모리셔스의 진한 흑당과 부드러운 우유가 달콤하게 조화를 이루는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/JZ1v49xs3cLAzISRCEs6xask0E5eapzo8ZJCBcgBnKazBtBqLipOaYBgtJNRLd6HspNDpAVLEjlHeBkdIrHmjJ9fs3uxmJb4gYUls4uGs50=.jpg
메가MGC커피 배곧한라비발디점,음료,(ICE)흑당밀크티라떼(펄X),4500,달콤한 흑당과 타바론 얼그레이 홍차를 넣은 밀크티 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/DmXLWIIWB1_6yywJHwfhPRn9hlK8d4due2jKiN3fk_XxgsnwfIttVvSGO8HPz5a4m34Om_7QXvud0nHhbE1vKOLPJBU1ZaN2u6f_vdTlxR4=.jpg
메가MGC커피 배곧한라비발디점,티,복숭아아이스티,3800,홍차의 깊은 맛과 풍부한 복숭아 향이 어우러진 달콤한 여름철 인기 음료,O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/hFZfNE45RMxnk9kn5zbdC6V2UcrsA-6W3dG2hoWBmGYsDJy2xfn_bOhFVVKMBj6m17_bVH0SzJE51sj9oCMayKKDu63hIRTCDrobrLPQ8KU=.jpg
메가MGC커피 배곧한라비발디점,티,(HOT)사과유자차,4500,애플 티의 향긋함과 유자청의 상큼함이 어우러진 과일 티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/IQzkyuSvf9uYWOlitBKrve9psGpHikZLFJWkXdtxlq1_5JvnKj-kXxPhqOkjtxIiSol9W6mxky1kMqLXJ0SIWWc8aL5fiawESQWws1Lsa5Y=.jpg
메가MGC커피 배곧한라비발디점,티,(ICE)사과유자차,4500,애플 티의 향긋함과 유자청의 상큼함이 어우러진 과일 티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/PyQzngk8ggsOC87jw3q-nLcdOuQl8Y4sOvp6qLG897jS15jXH5M3t2ONNT9v3BlxwypU_SWVovKGGR9YBLjn0BotM8P_p8-SgfRSZ7eLT84=.jpg
메가MGC커피 배곧한라비발디점,티,(HOT)허니자몽블랙티,4700,달콤한 꿀청에 재운 자몽에 홍차의 부드러움을 어우른 상큼한 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/9duwCk5Eis2jdoy6uwulJ6vH775tKK34N1_ormnXTrYYfjZo8TQa_gQPhRBCoy9o3ImtElZzi0XgasSmYVitxrNACEtOU1gIN0gdmQ2Dt8o=.jpg
메가MGC커피 배곧한라비발디점,티,(ICE)허니자몽블랙티,4700,달콤한 꿀청에 재운 자몽에 홍차의 부드러움을 어우른 상큼한 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/lkXrVZtrIjXL5jbPXM504l7ZVxfXHtd_aqrN5gcl4FmSdvjespVbe3jvpJhM54ciQu171bRy86SlKuxtBGQ1Hzk3bbWR_-NXTuN9Bi15BF8=.jpg
메가MGC커피 배곧한라비발디점,티,(HOT)상큼 리치티,4900,"하얀 눈 속을 달리는 빨간 코 루돌프와 닮은 리치티. 리치, 라임, 망고스틴 베이스에 레드 커런트, 로즈마리를 더한 상큼한 과일티",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/11/7/Oxu-kKWbsW50XTxuqnZ3gV1IQETV6AziBkVm-gkMVbmcdAO0sv-9IF-SdA1dlAsW0PAyd1kKpcVElqzpIFuIm0g6KAeHmCFFMGP8BOoLMzU=.jpg
메가MGC커피 배곧한라비발디점,티,(ICE)상큼 리치티,4900,"하얀 눈 속을 달리는 빨간 코 루돌프와 닮은 리치티. 리치, 라임, 망고스틴 베이스에 레드 커런트, 로즈마리를 더한 상큼한 과일티",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/11/7/tC3cB13LSFazAIVHpH6MeBKVDkQ4hsj6pObgrIxxN_tymweTCRyWQeNgtmmyL5PMCLEPgBlG7HG0nXhaZ2CHsmmPg9UWucEtR5a0fjeRTMI=.jpg
메가MGC커피 배곧한라비발디점,티,(HOT)자몽차,4300,달콤쌉싸름한 자몽의 조화로운 맛을 한 잔 가득 느낄 수 있는 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/M7XaI7am_xsI6xkOvy47y5DMDv1SUeddVHeXr8fs_LTes1yQ11N8mXm1hfP96sCzyL7gTWWifYKqoEGPwq_PzRqo575Nu9lJTS9jrFfGUuQ=.jpg
메가MGC커피 배곧한라비발디점,티,(ICE)자몽차,4300,달콤쌉싸름한 자몽의 조화로운 맛을 한 잔 가득 느낄 수 있는 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/zP6WP2bGSz12K70xdLt4EafXJRsmcSLChU--eRbBKPZqX1uA53UYKucF0YbC6f_o84j-m_sA_wQVObkpQxBckSNWKgmnNDmZfzKB3iVq8lM=.jpg
메가MGC커피 배곧한라비발디점,티,(HOT)유자차,4300,비타민이 가득 든 상큼달콤한 유자를 듬뿍 넣어 향긋한 즐거움을 전하는 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/FOMm6mm39zlzNczKUXz12LVa2t7h5gxWp-ScWSk02qzmL0CfCz6G-zCD10idDU8DMTZwcqCidGZU38FPIl6n7I5albspg17KuP4PO_sb4C4=.jpg
메가MGC커피 배곧한라비발디점,티,(ICE)유자차,4300,비타민이 가득 든 상큼달콤한 유자를 듬뿍 넣어 향긋한 즐거움을 전하는 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/bDmWbkUvhJI6dwog3U1vO5P6rmli8g3eLugj5hIanmZuqVTom1PKR3u02QHoG_Zj3RuQG3FHj7_6qf08ytrgy8em4kCcc1cBkp169YXFv18=.jpg
메가MGC커피 배곧한라비발디점,티,(HOT)레몬차,4300,새콤한 레몬의 맛과 향을 오롯이 살린 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/wsz5AP253xHopKa63ZZYWoR_pgV786wW54xNtwtuWxQgBFBrKx_RW71STCAdfPS557RbK8LAiMdVrKvYWixhZQXwFxqDYZP6dCcERhylP5o=.jpg
메가MGC커피 배곧한라비발디점,티,(ICE)레몬차,4300,새콤한 레몬의 맛과 향을 오롯이 살린 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/gOr0iRzIzfby7xTx1iXF7RUzmjKtL7K-s8vNeYPiX3arfO_9f-2pH5ucqF0eo09x7WTm0dd9hKgFEGK0t79a_TWllUoNEmPvYFnX7gfmmWU=.jpg
